Label	Tweet text
0	Lol RT @someuser : Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back
0	Tonight's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns #lovemyfam
0	@someuser All # U Can Do Beautiful Is Your #BEST Winning Is Important Taking Part & Having Fun Is What Matter's :-)
1	So I heard a college dropout is offering a graduate from best College a jawdropping package !
0	@someuser When are you buggering off out of the country
1	@someuser amazeballs . #superman
0	@someuser I infer that you are besmirching coffee , but that can't be right
1	@someuser I need a new job so I can read books again . I miss reading . Being an English teacher really gets in the way of reading .
1	@someuser yep , that's what they say . |
0	#Israel #raps #Palestinian # U . N . #draft as ' #gimmick . ' http://someurl via @someuser
1	seeing ppl walking w / crutches makes me really excited for the next 3 weeks of my life
0	Day 39 & 40 3 #Novel Train . #comfortzone #christmastree #nextlevel #buzzkillington #familyguy ... http://someurl via @someuser
0	Running on less than 4 hours of sleep ... #longnight #longday #sleepy
1	@someuser Loving how Fulham looks like a playoff team . #NotReally
0	Count the scars on your soul
1	Big shocker that 2 of 8 called in
1	Does the word " counter-productive " ever mean anything to people when they sit around and dream up ideas to double their wage ?
0	Check out some things I've been really loving recently during the holiday season ! http://someurl
1	36 hours no food no drink going strong #givemeabrew :p erson_with_folded_hands :: loudly_crying_face :: hot_beverage :
1	Another great day on the #TTC .
0	@someuser Damn . That would have made excellent thing to recount in autobiography ;p
1	Couldn't agree more ! RT @someuser : Nothing makes me feel more special than receiving an automated DM .
0	Photoset : babaybubblez : aquabreeze : disgustinghotels : all men But lets not forget In the real story , ... http://someurl
1	Thank you to all of the lovely people who come to work sick , or come to eat sick .. I appreciate your germs ...
1	@someuser @someuser an e-reader would definitely help save my life if someone broke into my house . Good call
1	Too late , thrown the #PS4 out of the window last night cus i couldn't play http://someurl
0	They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I ... http://someurl
1	@someuser he lost his license not long after , mwahaha @someuser
0	Stuck in traffic ! ! ! : umbrella_with_rain_drops : ️ : high_voltage_sign : ️ #mondays #athensbyrain #traffic #ontheroad #ontime ? #sisters #COOLURSTYLE ... http://someurl
1	@someuser he hasn't been diagnosed w / bipolar disorder yet I'm assuming ? He needs to " beat " his " hard feeling " emotions into submission .
0	@someuser I hope you know how much we really loved you here in Philly . To the greatest shortstop in Phillies history , thank you !
1	Watching the news being like ; " oh this totally restored my faith in humanity . "
1	@someuser Why not ? The House Committee has been very informative thus far ! ! ! | #UniteBlue
1	My favorite dreams are the ones where you wake up covered in tears .
1	Had an insomnia cookie and now I can't sleep
0	@someuser how do you like that loss son ?
1	You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack
1	" I'm going to Finnish all my homework and get caught up on everything over the break " http://someurl
0	#LeBron #James : ' #Violence #is #the #answer ' : LeBron James said Thursday that " violence is not the answer and ... http://someurl
1	Pulis is available . Will guarantee we stay up
0	#sorry #sorry I always do this ... #cant #help #it #im #an #asshole #like #that http://someurl
0	Cats are so cute I wish I wasn't allergic : loudly_crying_face :: loudly_crying_face :
0	@someuser kabhi I'm messier than usual messy wesay :p ersevering_face : I need chai & I'm resting for last 2 days . May be this is the reason .
0	Claybo Dawson and I are @someuser ' s #squadgoals : smiling_face_with_sunglasses :
0	@someuser Email me when you need a friend ... always here to chat , I've been there many many times so right with you xx
1	@someuser My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups ! !
1	Love scooping feed bunks before we can feed calves
0	Do ... or do not . There is no try . - #Yoda " Do . Do not . Try . Try again . Repeat until you get it right . " - #JarrodDavis
0	@someuser bruhh I just saw a license plate that had the letters FDB : face_with_tears_of_joy :
0	Just in case anyone was wondering , Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek
1	Honking at me whilst you drive past - so romantic , it makes me want to trace you through your number plate and be with you forever
0	No . Its actually not Friday . Today we proudly present ☆ Sunday ~ ! ☆ So ... GO ENJOY YOUR SUNDAY .
1	Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week ! ! ! #needmoresleep : sleeping_face :: sleeping_symbol :: confused_face :
1	And people start to drink ... Means fun
0	#Patriots #report #card : #Grades #half bad : Tom Brady throws under pressure in the 2nd quarter during Sundays http://someurl
0	New Years Eve is generally the most overrated party of the year . It's supposed to be a huge shindig , but usually I'm disappointed .
1	I love being unappreciated
0	Look ! : #Poulan #Chainsaw #New http://someurl #shopping #chain #saws #start #starting #will #wont
1	@someuser Because your " sarcastic " ?
0	It's 8: 46 and I'm ready for bed .
1	Ouch that hurt : face_with_tears_of_joy :
0	#Australia - - Eight #children #killed in Australia in #reported #mass #stabbing . http://someurl via @someuser
1	The Penguins cancelled their morning skate today ... due to icy conditions . #butseriouslytheroadsarebad
0	Bad Idea When You climb on the mountain http://someurl
1	I love math , I'm so amped for my final like 7 hours from now . I hardly studied for it . #IBeenDoingIntegralsSinceThe5thGrade : smiling_face_with_open_mouth_and_smiling_eyes :: face_with_stuck-out_tongue_and_winking_eye :: face_with_tears_of_joy :: persevering_face :: face_with_open_mouth_and_cold_sweat :: tired_face :: confounded_face :
1	I'm so afraid .
0	@someuser absolutely shocking that the lamestream media hasn't picked up on this #mediabias @someuser @someuser
0	not speaking he do not like comedy , it was spoken jokingly of his assassination that is funny guys and gals ... ( 2/2 )
1	They don't even listen to ur order talk about great customer service : thumbs_down_sign :
1	@someuser @someuser @someuser @someuser @someuser and what about the blacks you guys they don't know what to do with money
1	@someuser The day one of him minions was carrying a sign saying my mother was fat was one of mine .
1	I am starting to think UK has a pretty good basketball team #BBN
1	I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant .. #ha
0	Im aware that NYE celebrations are usually laiden with false expectations , I'll just be happy to close the door and kick 2014 ' s arse thru it .
1	@someuser @someuser ooh , that looks like so much fun !
1	I love waking up with migraines : loudly_crying_face :
0	why is there a hotdog on | http://someurl ? ? ?
0	@someuser @someuser @someuser @someuser don't forget @someuser and @someuser ( they're as smart & kind as lovely )
0	Taylor wrote a nasty note on my car today . #we #are #friends
1	.. @someuser : Keeping the big channels big , and the little channels irrelevant since 2014 . #GoodJob
1	Indian society teaches how " Not to get raped " rather than " Don't rape " #Sadhvi #MufflerMan #Indias30 #Rohtak
0	I just saw another person wearing a heavy winter coat with a hood up encouraging
1	Hi Orgabeh , so we meet again . I think you're my soulmate . : smiling_face_with_heart-shaped_eyes : zzzzZzz : tired_face : #patience
0	@someuser nah dude my buddy puked all over steak and shake
1	@someuser yes , we officially try that . #Gamergate
0	There are two things that need to better . Drafting and the players work ethic . That's it .
0	When someone on a conference call talks about " housekeeping items " . Grrr .
1	Youre such a great person .
1	saturday class wee
1	@someuser I don't recall dalai lama talking about busty girls and celebs but apart from that ...
1	Went off the road this morning as did my English professor , thank you FSU for your concern for commuters : unamused_face :
0	@someuser how many championships ? You trying to say that makes him worth more than Saban ?
0	@someuser should just relate to her water first AMEN
1	@someuser mocking a spiritually precious holiday for millions is just so courageous of you ... #shameonyou
0	Got to play w dogs last night ! http://someurl
0	Apparently it's hang up on Ashley day : smiling_face_with_open_mouth_and_smiling_eyes :
1	@someuser yes , except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods
1	Ok watching how hurt parents are when their kids decide to elope definitely makes me change my mind about it . Small cozy wedding it is
1	@someuser I'm truly at peace
1	Learned to play 3 string notes on the guitar #pro #idiot
0	Morgan just asked me if I wanted to play a game with him on his Xbox . Usually I can't even look at it .
1	@someuser @someuser The more liberal the city , the more class and intelligence it exudes .
1	Come to jhb to play volleyball on a fake beach #work http://someurl
0	I don't think it's the last time ;-) #hobbit #onelasttime #cinema #ov #3d #48hfr http://someurl
1	Wow I really have the best luck known to man : smiling_face_with_open_mouth_and_cold_sweat :
1	I love running on 3 hours of sleep .. #ijustwannasleep : confused_face :
1	There's a reason I don't tell my parents anything , cause I always get THE most positive responses
0	How could he kill is best friend # a true #friend
0	" My dad would have a shotgun ready " | " My dad would offer him a beer " | " My dad would ask him to join his clan " |: face_with_tears_of_joy : @someuser @someuser
1	Imma kill all you SOBs ! Jk #lol #RedEye
0	Is your internet a bit slow today ? Blame a thick , wet , cable : http://someurl
1	OMG ! #Berlin is so fashion ! #vscocam http://someurl
1	- Road safety campaign donkey killed by car http://someurl
1	Love games during the week because I don't get to go to sleep until like 1 !
0	Every story has an end .. but in life every Ending ia just a new Begining . #quoteoftheday #lifequotes
1	Don't you just love when you say hi to someone in the hallway and they completely ignore you ? Yeah , I love that too . : unamused_face :: fisted_hand_sign :
0	Abraham was actually from modern day Iraq ( Ur of the Chaldea ) @someuser @someuser
